NumTrees,MaxDepth,LeafSize,RMSE
167,44,1,0.288186876243166
166,44,1,0.276837154197817
101,40,1,0.274015136581328
167,44,1,0.277877806651168
101,45,1,0.271814358903282
101,45,1,0.291066074102478
102,45,1,0.286726895583888
166,40,1,0.277160707085191
101,45,1,0.284590923958416
101,44,1,0.281607846377844
101,45,1,0.278144569782751
166,44,1,0.276582369529029
166,44,1,0.28566749940387
167,44,1,0.2714556629546
166,44,1,0.284270274383558
102,45,1,0.276516705253497
173,44,1,0.283600565560444
102,45,1,0.290829389426635
173,44,2,0.339600313547802
173,45,1,0.27960170907818
173,44,2,0.360712712481393
102,45,1,0.267326868467499
101,40,1,0.286403287157253
167,44,1,0.275270539957818
101,44,1,0.257031039536649
167,44,1,0.283272814642121
102,45,1,0.290104655698499
166,39,1,0.292199667394704
172,44,1,0.277868604021778
173,45,1,0.283387740058929
173,45,1,0.27315995146644
101,44,1,0.262973219122338
166,44,1,0.267742839651156
167,44,1,0.288922572831991
167,40,1,0.264037780874553
166,44,1,0.277979537851095
167,45,1,0.272999255767647
141,45,2,0.357398830078847
173,39,1,0.280115956542304
166,44,1,0.274409513261956
167,40,1,0.284991428195537
173,44,1,0.271521166890991
166,45,2,0.345641743832283
101,45,1,0.272652219735405
167,45,1,0.286154857584367
101,40,1,0.289958919828985
166,44,1,0.265287926058601
102,45,1,0.262105757041634
141,45,1,0.285783402292577
101,44,1,0.287350148523174
166,45,1,0.270593643831116
167,45,1,0.280405201666533
166,44,1,0.277066776517558
101,46,1,0.268814001740528
101,44,1,0.291866513925438
167,40,1,0.264047227287689
101,40,1,0.276679288345782
101,44,1,0.279582945986154
167,44,1,0.277886028710848
167,44,1,0.283688146986905
101,45,1,0.274362996167116
101,45,1,0.267546861953101
102,39,1,0.262303785023648
102,44,2,0.348110109707809
166,40,1,0.287094390173788
167,44,2,0.360592042024415
102,44,1,0.299327416313682
101,39,2,0.347938037203917
166,44,1,0.278905970763056
101,45,1,0.260940057202524
101,45,1,0.286986208975157
167,44,1,0.273519853768757
101,44,1,0.278009528478271
101,45,1,0.291484473931502
102,45,1,0.27177010409845
167,45,1,0.266162116112776
101,44,1,0.268919403400894
167,45,1,0.280265898485762
167,40,1,0.268412974562289
102,45,1,0.280900800807542
102,45,1,0.272263141005745
101,45,1,0.270321767248747
173,44,1,0.288943028866015
101,45,1,0.288125673426878
173,44,1,0.2792941872193
101,44,1,0.290164208405197
167,40,1,0.275005934993531
166,40,1,0.26509415092718
166,40,1,0.2691805483827
167,44,1,0.26896029924568
167,45,1,0.27513247242738
167,40,1,0.286379856284036
101,45,1,0.249905807948919
167,44,1,0.268035197638496
167,44,1,0.280274761610271
166,44,1,0.270898118776362
101,44,1,0.267122551928485
101,44,1,0.283201262824018
167,45,1,0.283974218823666
101,45,1,0.272941330056186
166,39,1,0.28481812772119
101,44,1,0.279937724821265
141,45,1,0.277866591119366
102,44,1,0.272725641505699
167,40,1,0.284030072406608
167,44,1,0.287051477175513
101,44,1,0.264021588151224
166,45,1,0.264365647978384
101,45,1,0.258066339361081
102,44,1,0.29325781751591
167,40,1,0.263727030859524
166,45,1,0.268604844232271
102,44,1,0.276405949388717
101,44,1,0.2973573829441
141,45,2,0.352781130234036
167,40,1,0.278430141537763
101,40,2,0.335791494875125
166,44,2,0.344845158543695
166,44,1,0.280569343699152
101,44,2,0.346393101257832
101,44,1,0.289078155166778
101,44,1,0.268128303526082
101,45,1,0.266784538956078
101,45,1,0.272357261660504
167,40,1,0.27510175102847
167,44,1,0.275867291979643
101,45,1,0.275842021074276
101,44,1,0.268092639476486
173,44,1,0.276030311865961
101,45,1,0.271003557014189
101,44,1,0.270321434975514
167,44,1,0.283848218027989
141,45,2,0.346072369333038
101,45,2,0.366061561243941
102,45,1,0.293627704161745
167,45,1,0.273539480753509
167,40,1,0.251439591274701
166,45,1,0.263518322302179
166,44,1,0.27014264286643
102,44,1,0.291383073723968
166,44,1,0.278106169355195
101,45,1,0.275214307983344
166,45,1,0.288656511670937
173,44,1,0.277769513667639
102,44,1,0.269506552742332
101,40,2,0.324237550700997
102,44,1,0.273100703666782
167,44,1,0.268027694986268
102,45,1,0.297144980225452
167,45,1,0.275982236682631
167,44,1,0.289420157912664
167,40,1,0.279001793331039
101,40,1,0.277068276155742
166,45,1,0.284651014136199
101,45,1,0.281999861195765
101,45,1,0.277703206597996
102,44,1,0.284942765577601
166,45,1,0.282319262649648
101,44,1,0.28885700132904
166,44,1,0.272736447682721
101,44,1,0.274578961537248
101,44,1,0.274932421461765
101,45,1,0.275698544341249
101,45,1,0.273904352626943
167,39,1,0.2739140484101
101,45,1,0.284936234391361
141,45,1,0.266994003829644
100,45,1,0.27395981052198
167,44,1,0.277692228528567
166,44,2,0.345031824383216
167,39,1,0.275355451290591
167,45,1,0.277569675541662
