NumTrees,MaxDepth,LeafSize,RMSE
100,34,1,24.2006456712046
51,33,1,24.0777485838851
99,45,1,27.8168342624118
51,44,1,22.3922515848751
51,44,1,24.6948185150423
51,45,1,24.2306021065255
51,45,1,31.5158816944209
99,43,1,27.6451730913218
50,43,1,27.915260108121
51,45,1,30.1219650417485
100,45,1,27.0253841873553
51,43,1,28.0325327785377
50,34,1,22.2128454896302
51,43,1,27.4956010956947
51,33,1,25.1435695331341
50,45,1,24.6916215221384
30,44,1,26.170001736829
100,43,1,28.1613989161105
100,45,1,26.6390203418101
51,44,1,23.9236685679019
51,33,1,22.6931225290825
51,45,1,27.166118446452
51,44,1,27.7755494710047
51,44,1,29.5070027684652
50,45,1,25.0963342150928
51,43,1,33.0629656352761
51,31,1,27.9983919823822
51,44,1,26.6729990389677
50,44,1,24.2979570389565
100,44,1,27.2656477454709
51,34,1,26.5850288334309
51,43,1,26.5723037095044
51,43,1,28.4185822720708
99,31,1,24.5011497039802
50,31,1,31.3981861775699
50,45,1,31.7621536787603
51,43,1,29.9865437554916
99,45,1,25.5145520148263
51,34,1,26.9073435295465
51,45,1,28.8781275842565
100,34,1,27.0358130613139
51,33,1,27.5742527402075
51,44,1,31.1727762614263
51,44,2,33.6372786884689
99,45,1,28.7734501764227
51,44,1,28.6225488283104
100,45,1,29.2970790984428
51,44,1,24.0558946718541
100,44,1,24.9654930098585
30,45,1,31.7453504015003
99,45,1,25.3341642399558
50,31,1,28.2925753960574
50,34,1,29.0718678083301
51,44,1,28.8824382754335
51,33,1,29.0594008592031
51,44,1,27.0314376490889
51,44,1,33.235303823579
50,31,1,30.3358848772232
51,44,1,27.5354587983236
51,33,1,27.8898388532351
100,43,1,27.6319367111414
50,34,1,27.5086410784726
50,34,1,30.6735050514492
50,34,1,27.0524933321108
51,34,1,26.645299350415
51,44,1,30.7560920470716
50,34,1,28.4915521515817
51,43,1,31.1551802257705
50,34,1,27.4144130741912
51,44,1,24.5898800648626
51,45,1,24.0282341101992
51,34,1,32.381785756644
30,45,1,31.6062451119439
100,45,1,24.9272103472423
51,44,1,26.891446929504
100,44,1,24.2668743632911
51,44,1,27.4628530218462
99,44,1,25.6019597622361
51,44,1,32.3968157692471
51,45,1,27.7356451863956
51,44,1,26.6463598231851
51,45,1,26.4495662532037
51,33,1,27.4629227364258
99,44,1,28.496019425776
99,45,1,27.7461893424016
100,45,1,24.7337257047068
51,31,1,29.884299825997
51,33,1,28.4611676246636
51,43,1,27.2775069558218
51,45,1,30.8105133056237
51,45,1,27.840287224912
50,44,1,24.1269027303386
100,45,1,30.4787930913833
99,34,1,27.0430074030789
99,45,1,25.062443720856
99,43,1,31.5281133435862
50,45,1,31.1239305288391
50,31,1,29.0168653249318
51,45,1,25.4128324321215
50,45,1,23.9350754899777
51,33,1,28.0850175447883
100,34,1,26.7185185253002
50,45,1,25.6186404723887
51,45,1,30.7554530962721
50,44,1,30.0310777922422
50,31,1,25.5431270620562
50,44,1,30.3310379861932
100,45,1,25.0166161864811
100,45,1,28.6981632406347
51,34,1,26.0203740022667
51,43,1,24.7597358328263
99,34,1,25.3075323006184
51,45,1,24.5844972676292
50,45,1,28.611570585119
99,44,1,28.3873532044576
51,45,1,26.5666959881577
100,43,1,21.9407721166537
99,45,1,29.5161887233846
50,44,1,25.6385423963211
100,45,1,24.0422824140887
51,34,1,27.1101207089691
51,45,1,28.7178794434708
50,34,1,32.7289173691173
51,45,1,27.8442110812311
100,45,1,22.0721110692732
51,44,1,28.2090426329761
50,45,1,26.8802538026437
51,44,1,31.048289635534
51,45,1,23.2301631603213
50,44,1,29.6273002694819
50,34,1,24.117090464906
50,44,1,28.5969043283001
100,45,1,28.1625042120178
51,44,1,27.7701204868834
51,33,1,27.5515240134333
51,45,1,27.6913921654962
51,34,1,27.9602005978065
100,44,1,28.3497650585272
99,43,1,25.0292267327237
51,44,1,24.2884682857064
51,45,1,24.6192771740155
100,45,1,28.9332197054274
51,44,1,22.7897232220524
50,34,1,22.6571296352659
50,44,1,27.1749856409128
99,44,1,28.7724314608796
51,33,1,25.5504432810352
51,31,1,36.2007928295848
51,44,1,26.3551038829726
51,44,1,28.7190241603969
51,43,1,27.1332897865003
100,44,1,27.7672673331
100,43,1,29.1031201944808
100,45,1,26.5270923402995
50,34,1,27.3317166959314
51,33,1,38.9640703627575
51,45,1,23.9310734140151
51,44,1,26.9526511829751
51,33,1,26.3206325092296
51,45,1,28.4496033471848
50,44,1,28.3833876755199
50,43,1,29.8555683103785
50,45,1,29.7511508026308
51,43,1,27.8861093011878
100,45,1,26.1285793054978
99,34,1,26.8942088203496
100,43,1,27.9661028028901
51,33,1,29.3463677877588
50,44,1,23.7973125252533
51,34,1,30.1644129799449
51,45,1,28.7521471961413
100,34,1,28.1628771094917
50,44,1,29.8817565626427
51,45,1,26.2421272116153
100,43,1,26.2101057241477
100,45,1,22.9620269462885
50,45,1,23.0571452158928
51,44,1,28.8340026055795
100,45,1,25.6658860340943
51,44,1,26.3131497341174
100,44,1,25.4416176912501
50,45,1,26.906991966002
51,31,1,25.7408507948314
50,45,1,29.0250771625417
51,45,1,34.2520893319725
99,34,1,27.6526179836327
50,45,1,25.05766172509
100,43,1,27.1495365409589
100,43,1,24.7625476244707
51,43,1,30.3972321956059
50,45,1,30.1821803093064
99,34,1,22.8836656052032
100,34,1,27.2731258584122
51,45,1,24.665640585288
51,43,1,25.5693231213771
51,45,1,26.8164800956615
51,34,1,26.1938552595732
51,44,1,26.7947130492306
50,34,1,27.6810252826311
51,44,1,26.4996519437311
51,34,1,26.4218927350979
51,45,1,26.2528753241394
99,34,1,27.3235410672881
100,45,1,24.6951882155484
50,45,1,30.3262605028482
99,44,1,25.3973361943188
100,43,1,26.8332212318665
50,43,1,29.2953854902756
100,45,1,26.9529628142494
50,44,1,28.5240388088117
50,45,1,28.8245132637279
50,34,1,33.1616920160412
50,44,1,28.915274708009
100,45,1,25.1616138240167
51,45,1,30.7919930775281
51,45,1,25.6215098577808
100,45,1,28.8462704369847
99,34,1,26.8972313497951
100,45,1,27.7504207081623
50,45,1,31.2436990376088
50,44,1,28.9220171968919
51,34,1,25.4806429611281
51,33,1,30.1714374007994
51,43,1,32.4021143743305
50,45,1,23.7973375847853
50,43,1,28.3017168630945
51,45,1,30.3369847151832
100,44,1,25.6284020336473
51,45,1,30.5636187446065
100,34,1,25.3592812162149
99,45,1,28.7759848614482
100,45,1,27.0999011356989
100,45,1,27.8065290799352
51,34,1,26.9993735355639
99,34,1,25.864796309182
50,45,1,25.0566036919188
51,44,1,27.207485633114
100,45,1,29.3052194141953
50,44,1,26.1781939391059
51,34,1,26.9559573914745
50,34,1,28.6815521713385
100,34,1,29.0045090434581
50,45,1,28.872382903291
51,34,1,27.3771966412419
99,34,1,26.9003390033169
100,45,1,28.9504655132883
51,45,1,31.2643102430855
51,45,1,28.4704788098387
50,34,1,33.2695816387955
50,45,1,25.3743672192689
50,45,1,26.2447611120141
100,43,1,30.1234075140503
50,45,1,24.8227918063805
100,45,1,27.3685109355511
50,45,1,27.3407249189542
51,45,1,32.8313532930624
51,34,1,28.8123068402494
100,45,1,26.9216437492427
100,34,1,27.3394134984017
50,45,1,26.7315596429663
99,43,1,26.316643991045
100,45,1,24.3700929173874
50,45,1,29.9768970847951
100,45,1,27.2440227513696
50,45,1,30.0142954501231
100,34,1,26.0314351856513
50,43,1,19.545072809565
50,45,1,27.6888793531785
99,45,1,26.1141390941046
51,45,1,25.8624613786475
100,45,1,27.9149202636452
50,44,1,28.9554425670127
51,33,1,28.2645951816524
50,44,1,33.2951766312477
100,34,1,28.5993770014261
50,45,1,28.6781473306842
50,45,1,27.37453479426
99,45,1,27.6634625823835
51,45,1,25.8720096215145
50,45,1,29.632753571463
51,34,1,28.2953597135797
50,44,1,25.3898673808778
51,45,1,29.3486310380985
51,45,1,28.0380402444863
50,44,1,26.7880314003154
100,34,1,27.8668214373531
50,45,1,31.898180689342
51,34,1,28.6365080617682
100,45,1,28.880907686084
51,45,1,24.6428785914798
99,44,1,26.2520896558967
99,44,1,29.1070087152712
100,45,1,26.1293228962886
100,45,1,24.2956093382596
99,34,1,22.5592761531888
50,45,1,32.4329787125697
100,45,1,29.8349250196385
50,45,1,28.1049451138332
100,45,1,25.6347716319406
50,45,1,34.0858049189875
99,34,1,26.8903087741403
50,45,1,24.7254438403582
50,43,1,25.9071983119409
99,34,1,27.0715268232234
100,45,1,26.8414901525771
100,45,1,27.0846282381154
100,45,1,24.1806985123339
50,45,1,30.3447225245708
50,45,1,23.9762623088438
51,45,1,22.1792953248662
50,45,1,32.0625751498712
50,45,1,25.8699384784514
51,34,1,28.7943672782302
100,43,1,29.4153571840477
99,34,1,29.2001349071643
99,43,1,27.7588148814144
100,45,1,31.0939348824178
51,45,1,22.8633141086887
51,45,1,29.6738568543281
50,44,1,25.8267245217623
99,45,1,27.3700425738617
51,33,1,28.3507414256046
100,45,1,26.0424323815073
50,43,1,27.6586740606866
100,45,1,29.0463872811708
50,43,1,29.0081352805942
99,45,1,28.2470172488492
99,45,1,28.0481366187651
50,45,1,30.0880863940343
100,45,1,27.9970269986045
99,44,1,27.6791459391277
100,45,1,29.1458835135968
50,34,1,30.6576083771354
50,45,1,28.1584185557476
51,34,1,27.0167517331323
50,45,1,25.1662171745826
100,45,1,28.7773997026002
100,45,1,24.5059538404347
99,44,1,26.148186820346
50,45,1,28.7021908867579
50,34,1,25.9535070922547
100,45,1,28.0122488216688
99,43,1,26.7086568720981
100,45,1,24.2208729562549
99,44,1,26.515001485658
99,34,1,28.2860884891724
100,34,1,26.6905904299993
99,34,1,24.4595709403006
50,45,1,28.735178054137
50,44,1,24.822074266225
50,43,2,35.9451274878639
50,45,1,29.2322267051363
51,45,1,24.9188925167374
51,45,1,27.3935868124596
50,45,1,26.1487876112672
99,43,1,29.5188273712987
50,45,1,25.6839070319463
100,43,1,26.1918808400477
50,45,1,28.5979014813524
50,45,1,28.1612096919845
50,45,1,28.6031171542055
50,34,1,32.6888023175028
99,43,1,25.3742632211756
50,45,1,28.0399046304238
50,34,1,23.704660675621
51,45,1,25.5073656130883
50,34,1,28.0544089168142
51,33,1,27.0230276534438
51,45,1,24.8362749739929
51,45,1,25.8429990154284
100,34,1,26.5793782831096
99,45,1,27.524475046811
100,45,1,29.2308443426571
51,45,1,30.8159002045082
100,45,1,24.8486396367402
51,45,1,26.4072184046965
99,34,1,26.2039254046284
99,43,2,36.2702029238359
99,44,1,29.3094375462691
100,45,1,25.6428917247553
50,34,1,27.986860287689
99,45,1,28.5138693063809
99,43,1,32.2545962949881
100,45,1,27.5747747828206
50,45,1,29.6215149431809
100,44,1,27.5084859065011
51,45,1,27.7046866686179
100,44,1,26.579431893797
50,45,1,25.9892587501686
100,45,1,24.7848169817968
100,45,1,26.3876297342364
50,45,1,24.1676607189176
50,34,1,28.5863606658265
100,45,1,32.6656387857456
50,45,1,25.1806172451626
51,45,1,25.2674276607658
51,45,1,24.7563158837879
51,34,1,27.772219777546
99,34,1,27.086901599595
50,45,1,27.2488298730119
50,43,1,31.1869104877736
51,34,1,29.1307367311583
50,34,1,26.69080509217
50,45,1,24.2784811752738
51,45,1,30.3016260634028
100,43,1,26.8085109157873
100,34,1,24.453441724955
51,45,1,27.5171862028164
100,44,1,26.9920525517318
99,34,1,27.4531454577536
99,34,1,27.5123698480676
50,43,1,25.875467939402
50,45,1,29.3222306899441
100,34,1,26.9767374029438
51,45,1,32.8340212113318
51,34,1,28.7114111092848
100,45,1,24.4901598627881
100,45,1,25.6423636729724
51,34,1,27.9162485203599
51,33,1,27.933248708281
100,45,1,28.7271433129279
99,45,1,27.1763877534568
50,45,1,29.1403960851302
51,45,1,25.4156742762247
50,34,1,25.9373346815053
50,45,1,34.3844535425255
51,45,1,28.5155392436134
51,45,1,29.0532888462872
50,34,1,24.6779300761881
50,45,1,27.2241897325725
100,34,1,25.4476691829186
51,44,1,34.0722877500648
99,45,1,27.5044587485103
99,45,1,24.9338867237025
51,45,1,25.8043477644792
100,45,1,26.4475671927318
50,45,1,29.9507875058877
100,45,1,26.2180593570561
51,43,1,28.7530706403365
50,45,1,24.9860700753488
50,45,1,22.7215550212811
100,45,1,28.1446252106869
50,34,1,26.6632084848814
99,34,1,26.6503564986141
50,45,1,27.5588406615613
99,43,1,22.7215600015727
50,45,1,21.9246460215458
100,45,1,28.0642804239571
50,45,1,28.0893606183011
51,45,1,25.0731088873931
100,45,1,26.6390177592567
50,45,1,27.0467833815368
50,45,1,25.4966037542445
50,45,1,28.8868467485237
99,43,1,28.1716116825988
50,34,1,25.3856135231271
51,45,1,30.6914182100841
50,45,1,28.6234252986255
100,34,1,26.1137106794917
50,45,1,25.9305464124509
50,34,1,27.9238729915086
100,34,1,26.189395793913
100,45,1,23.9360555921385
100,45,1,28.240444589342
99,45,1,25.8391133300103
100,45,1,28.0230889344521
51,45,1,27.9050205097281
50,45,1,30.3622056428774
50,34,1,31.2978028230424
50,34,1,25.640885185995
99,43,1,27.4824991246793
99,45,1,29.6340629026562
100,45,1,23.2782665289288
50,45,1,26.5495664618507
50,45,1,24.6114841782677
50,45,1,22.8103490859904
51,45,1,29.4782121137379
100,34,1,24.6893892903568
99,45,1,30.0761950463664
99,34,1,27.0219354697686
51,45,1,29.3155798536587
51,45,1,27.1791825585207
100,45,1,28.3737533273554
51,45,1,27.7715301644435
50,45,1,24.5358520671474
51,33,1,29.3322048720228
100,45,1,26.8055069700045
99,34,1,27.5312036735722
50,43,1,23.3868582582316
51,34,1,28.6217848755775
51,45,1,28.0520818785966
50,45,1,28.0722700173259
50,45,1,25.6527362803976
99,34,1,29.2549836492906
100,45,1,23.9011059850215
100,45,1,28.3966113018165
100,43,1,27.3933476639235
50,45,1,32.6875187997583
50,45,1,30.7878398138385
51,45,1,28.3068405549773
51,45,1,29.1815746593359
100,45,1,29.1738456608049
50,45,1,25.8813912131293
100,45,1,31.280836539466
50,43,1,28.1739000387373
50,45,1,28.6390808306164
99,45,1,27.9058816108779
50,45,1,30.1102699672184
50,45,1,23.307947464136
50,45,1,31.2515333399842
99,43,1,24.2607020581516
51,45,1,28.2763671020404
51,45,1,26.4400823468099
100,45,1,29.321984601333
50,45,1,30.7603020086325
50,45,1,29.8126233051057
50,45,1,27.5472314536305
100,34,1,28.1028448967182
100,45,1,28.7105408320017
50,45,1,38.1469614382038
50,43,1,26.7813096553277
99,34,1,24.4399943624768
51,45,1,26.0713134769549
50,45,1,30.6691052865154
100,45,1,27.1409303354181
51,45,1,28.1606827429979
50,45,1,24.9661007649098
50,45,1,32.1398676009053
50,45,1,30.3075098141225
100,45,1,29.7949737564188
50,34,1,25.4689661397701
50,45,1,27.7912200596927
51,45,1,24.9741489936931
100,45,1,28.7991015754695
50,45,1,27.7268397677438
51,45,1,28.1862262185162
99,45,1,24.2399345142453
50,43,1,27.0559515570189
100,45,1,26.1416522989674
99,43,1,29.2178196477946
51,34,1,29.6120325468697
100,45,1,30.1000755327748
50,43,1,28.8489772991776
50,45,1,26.1432626110002
50,45,1,30.612096783351
100,34,1,28.29191808919
100,45,1,29.9318684310543
50,43,1,32.4531203999411
51,45,1,28.7732933238676
50,45,1,31.3856873720338
100,34,1,25.49754045759
99,34,1,24.7111869461721
50,45,1,24.0750571177128
99,45,1,28.6074703890995
99,43,1,26.8203534490325
99,34,1,25.4595767530948
99,45,1,27.0221940033833
99,45,1,25.4616913339082
51,34,1,23.699212472424
99,34,1,26.0046518677751
99,34,1,26.4077994219255
50,45,1,23.4704939832204
100,34,1,28.2239746235403
99,34,1,28.1707583666164
50,45,1,25.6781810962531
50,45,1,31.0680582124278
51,45,1,27.8159523036472
50,43,1,24.6278127146318
50,45,1,27.4926626442906
50,45,1,23.2612035967588
50,45,1,27.1140027481123
99,45,1,26.5972467392071
51,45,1,25.7226287457548
100,45,1,29.2416860577511
99,45,1,31.0042882868221
50,45,1,31.9916554305554
99,45,1,25.9270174183701
51,45,1,25.9148712286022
50,45,1,27.839371165387
50,45,1,29.3166923490258
100,45,1,27.2035414787375
50,45,1,26.5704021585339
50,45,1,31.6074960283768
50,45,1,24.8189059756217
99,43,1,29.1398247982511
51,45,1,30.3361658461815
100,45,1,27.5822503032509
99,34,1,30.9992880234619
50,43,1,24.8349651540732
50,45,1,25.1504427506479
99,43,1,23.3260707846792
50,34,1,25.0479650203711
50,45,1,28.3314452875032
50,43,1,28.4999984175872
50,45,1,27.4395312333303
99,43,1,25.5063277569595
50,45,1,28.2758116378244
100,34,1,27.345436453151
50,45,1,31.2211202294387
100,45,1,26.9088612274549
50,43,1,26.3941004443474
50,45,1,25.3509322042822
50,45,1,27.936607346308
99,43,1,30.7043457848308
50,45,1,24.7109533005688
50,43,1,25.3321226932718
50,45,1,26.8292985399949
99,43,1,24.803235253598
51,34,1,25.6379022549048
99,45,1,27.9594746078113
99,45,1,27.0195894877047
50,45,1,28.0251953293762
50,45,1,25.3888495476423
50,45,1,28.2833780436653
51,43,1,25.9688011614391
50,43,1,26.0319931162671
50,43,1,25.8335341082476
100,45,1,28.9491256064271
50,45,1,26.695903863902
100,45,1,28.0395408961109
50,45,1,29.4469620774281
50,45,1,29.6888564738097
99,43,1,31.2791242143979
99,43,1,26.094905621637
100,45,1,25.7053288090789
50,45,1,27.2125242558424
50,43,1,32.7435134687493
50,45,1,27.1979059286776
100,34,1,26.2310124879848
51,34,1,27.3618714533098
50,45,1,28.012900175674
50,45,1,30.9258701886725
50,43,1,26.3122516514689
99,45,1,24.6648073279108
50,45,1,24.6573199916394
99,45,1,25.3467120480327
50,45,1,25.0657824884618
50,43,1,25.9046474998064
99,34,1,31.4941998467905
99,34,1,28.0306110790204
51,34,1,30.3867836662243
99,45,1,27.0371312537308
51,43,1,26.6953356356146
51,34,1,28.4105403654307
100,45,1,25.3011504189279
99,34,1,27.9740496686609
50,45,1,26.9734732594346
50,45,1,27.5359071941188
99,34,1,26.3619972730893
100,34,1,25.9660761212161
50,45,1,24.9823846602659
99,43,1,25.5948857740424
50,45,1,25.9185931407918
99,45,1,30.7872355775052
50,45,1,26.964425840254
50,45,1,26.4620854489194
99,45,1,25.0914313531286
99,34,1,29.9584730830323
50,43,1,33.6395552777358
99,45,1,30.9263810381936
100,43,1,25.3288920176884
50,45,1,27.8140339600313
99,45,1,23.8982173470748
50,43,1,28.111212843633
50,45,1,29.2519372222952
50,43,1,27.6486623154783
100,43,1,28.1737149381729
51,34,1,24.9898954387618
50,45,1,31.9886282336926
50,45,1,24.4332513909009
99,34,1,25.9132062979565
99,45,1,26.9522529607027
50,45,1,24.8963398546451
50,34,1,27.4599320471745
99,45,1,25.8967016238115
99,45,1,29.1924955360669
50,45,1,22.5927386654141
50,43,1,29.4071182753561
50,43,1,28.9301079994103
100,45,1,27.0120452856463
50,45,1,29.7436617505928
99,45,1,27.0426019453381
100,45,1,27.7945283180329
51,43,1,26.705587820469
50,43,1,27.07958532104
51,34,1,29.8410056733785
50,45,1,29.9201269767891
50,45,1,24.5867626910423
50,45,1,29.6917345716476
99,43,1,23.3282450696602
50,45,1,27.6998327201444
50,45,1,29.1549645430868
99,45,1,27.97512931567
50,45,1,26.5908613562774
50,43,1,25.1114310610303
50,45,1,24.4790040785245
50,43,1,27.7255872502227
100,45,1,30.42372846558
50,43,1,28.7606987333951
50,45,1,26.5090809630391
51,43,1,24.5395090160444
50,43,1,21.380316005302
50,43,1,24.1484871743101
50,45,1,27.1154513063953
99,43,1,25.8193777048617
99,45,1,25.8297399688696
50,43,1,26.652246726519
51,45,1,29.2188062932392
50,45,1,28.2361799754303
50,45,1,26.8964614538813
99,43,1,25.877408731152
50,45,1,24.5807678749059
99,45,1,28.5208257269931
50,34,1,27.1577970052583
50,45,1,26.6055002897949
50,43,1,31.6253617473618
99,43,1,24.2071029264641
99,45,1,24.1304717841665
100,45,1,25.6393923492155
50,45,1,24.5696928172835
50,43,1,24.0144333090971
99,45,1,27.464544141575
50,45,1,27.0232934966777
50,43,1,29.8472846463608
50,43,1,26.9850343542875
50,45,1,28.1796774613944
99,45,1,30.3612817211489
99,45,1,25.3536607562818
50,43,1,32.4333105218619
50,45,1,30.1426118301786
50,45,1,25.1383153602596
99,34,1,30.136307191829
50,43,1,28.4462426595076
99,45,1,26.551646840786
50,43,1,26.8915912038872
50,43,1,28.4432165004135
50,45,1,25.9522784001191
50,45,1,28.7570168785544
50,45,1,27.1205175618543
50,45,1,30.0037554512016
50,43,1,30.1526661116785
51,34,1,30.5806490765925
50,45,1,33.1533875269679
50,43,1,30.9952063213408
50,45,1,31.2972846780029
99,45,1,29.799442270052
50,43,1,24.822502577297
50,45,1,25.1001950618008
50,43,1,28.5401346117434
99,43,1,26.106281040124
99,43,1,26.6985199691775
100,43,1,27.9896610538502
50,43,1,27.7723750351221
99,45,1,24.2234140322675
50,43,1,27.2529801398794
99,45,1,29.103667817652
51,45,1,29.5829115821009
50,45,1,28.0293061397749
99,43,1,29.131824020519
99,45,1,26.3549110210671
50,45,1,28.8609524443137
50,43,1,28.8582960381305
50,45,1,25.5688452077653
50,43,1,31.340369647715
50,45,1,27.1866223370965
50,45,1,24.9016439434917
99,45,1,28.1543539283232
50,45,1,26.4302143224071
99,43,1,31.7249702259155
50,45,1,31.6099229141236
99,43,1,28.8561961054973
99,43,1,24.669059770648
50,45,1,24.8275630584578
50,43,1,34.5612764703064
50,43,1,24.4432294626435
100,45,1,26.4590666937848
50,45,1,32.4463208535888
99,45,1,25.1094142769135
50,45,1,24.4816383821694
50,45,1,23.7053296191824
99,45,1,24.0503424180398
99,45,1,25.328206313252
99,43,1,26.5351883109692
50,43,1,26.8724223386643
50,34,1,27.525944319885
50,45,1,29.1638026469389
50,45,1,30.8850162140876
50,43,1,25.613703879685
50,45,1,31.130473477725
99,45,1,29.3841641850751
50,45,1,24.8409459610716
99,43,1,26.4830176671846
99,45,1,27.4569225463765
50,45,1,25.0297036165579
99,45,1,29.8560013352645
50,45,1,30.1160144138889
99,43,1,29.1131282062938
50,43,1,28.9229430328096
50,45,1,27.6004264039373
50,43,1,27.9238664132914
50,45,1,29.793440043923
99,45,1,27.1094654979309
50,45,1,31.8161431431757
99,45,1,29.5361388046017
99,45,1,25.4549980319369
50,45,1,29.8904462474177
50,45,1,30.8261938870752
50,45,1,24.8477607880133
50,45,1,25.3393565065248
100,45,1,24.7173702656815
99,45,1,27.2369793149646
50,45,1,32.8102392115458
50,45,1,28.4993965832857
99,43,1,25.1955858145402
50,45,1,26.3283768104515
50,45,1,28.7718652659613
50,45,1,28.4038251258989
50,43,1,28.947730505667
99,45,1,26.615982960182
50,43,1,20.6392283937459
50,45,1,23.2771505548
50,45,1,27.6502689827753
99,43,1,25.4171416465595
50,45,1,30.1073841436586
50,45,1,27.6385179024054
50,45,1,27.2737327034878
50,43,1,25.1019449435963
99,43,1,26.9865218905423
50,43,1,24.5626437441972
50,45,1,29.8353822946022
99,45,1,26.4245765287368
50,34,1,28.8039087673574
99,45,1,23.1700933778985
99,45,1,27.421269217734
50,43,1,28.7039903380051
99,45,1,26.4090423085328
50,45,1,28.0840550441337
50,45,1,31.1316666481385
99,43,1,27.8550460335878
50,45,1,29.7970954252618
50,45,1,33.6193391759954
50,43,1,28.6028548978382
50,45,1,32.5460672885241
99,43,1,27.706139867306
50,43,1,28.4093209316373
99,45,1,27.8233785090082
50,45,1,30.7171897642512
50,43,1,27.2088890825331
50,45,1,27.5680313379407
99,45,1,29.0598955540712
50,45,1,35.6973170798588
50,45,1,29.200231042595
50,43,1,27.3539933859775
99,45,1,30.4534518151454
50,45,1,24.7456838583193
50,45,1,23.1977488574731
50,45,1,28.4734256518508
50,45,1,26.5762143254698
50,45,1,30.5071029274638
99,43,1,26.3208522365883
99,45,1,23.8564496638547
50,45,1,31.4479484488481
99,43,1,27.1661121938441
99,43,1,29.1604784267185
50,43,1,28.3542406798865
50,45,1,32.8292666447743
99,45,1,24.0146794210243
50,43,1,30.0405734145637
50,43,1,28.3844721564091
99,45,1,25.5254991313663
50,45,1,24.4031013269115
50,43,1,26.7536403314634
50,45,1,27.0752231457619
50,43,1,31.8295857753927
50,43,1,27.0912985606491
50,45,1,31.7052802516482
50,43,1,28.0702345493594
99,45,1,26.8717311744557
50,43,1,28.9536112700649
99,45,1,28.1208993190148
50,43,1,26.6019660259056
99,43,1,26.0030820108049
99,45,1,25.6756903087121
50,45,1,24.9972367354083
50,45,1,26.4988437405044
99,45,1,28.9314282165537
50,43,1,26.2978050496718
50,43,1,25.3241210983465
99,45,1,26.9059879219703
99,45,1,26.6538637677893
50,45,1,24.4914504764972
50,43,1,25.1952208533173
50,45,1,26.4994166450804
50,45,1,26.9871242084856
99,45,1,23.2225096478037
100,45,1,27.3628574062973
50,45,1,26.407317977973
50,45,1,26.3885128139739
50,45,1,27.6680425360921
99,45,1,28.3083208604719
50,45,1,26.7461207048198
99,43,1,24.9213565521874
50,45,1,31.0627116491415
99,45,1,28.502699761194
99,45,1,25.3376743305997
99,45,1,26.7967746562703
50,43,1,30.4036687101188
50,45,1,24.1460722646098
50,45,1,25.9004295549853
99,43,1,22.8654193184749
50,45,1,29.9003779835234
50,45,1,29.8729349098051
50,45,1,29.6279206723662
99,45,1,28.6990494676668
50,45,1,26.3740830426981
99,43,1,29.0091683176535
99,45,1,30.1250232496104
99,45,1,26.385143653967
99,45,1,26.951007456945
50,43,1,28.469451469715
99,45,1,25.7910209397692
99,45,1,27.2499390822417
50,45,1,27.1518033258445
50,45,1,28.4285179318543
50,45,1,32.8327589289314
50,45,1,24.8031002214083
50,43,1,30.3477400064164
99,45,1,24.7586306783857
50,45,1,27.0034760500584
50,45,1,28.5441903326541
99,45,1,23.9845119799877
50,45,1,28.026640388755
50,45,1,27.2354571885773
99,45,1,27.3630847444832
50,45,1,29.1636728823935
50,45,1,27.5589099174554
50,45,1,30.3037325630409
50,43,1,24.2442803231733
50,45,1,28.5786645015248
50,43,1,25.0509038011452
50,45,1,25.2172622941608
50,45,1,27.251338221181
99,45,1,28.4029077389758
50,45,1,27.6485868353503
99,43,1,27.8269488305422
99,45,1,27.7952387841724
50,43,1,25.071467936544
50,45,1,25.1147426069728
99,43,1,28.5191850227544
99,45,1,26.2372436545227
50,45,1,27.5061043876347
50,43,1,30.9951113821374
99,43,1,23.9532714862957
99,45,1,27.5421768712819
50,45,1,26.2764511046557
99,45,1,27.6403858850657
99,43,1,28.3748876061229
50,45,1,27.0286302304237
99,45,1,25.7035761908076
50,45,1,25.579209150893
50,45,1,23.4004726520599
99,45,1,24.1317984404379
99,45,1,26.3383262267673
99,45,1,26.1659097057085
50,45,1,27.7992458675779
50,43,1,29.1599658034235
50,45,1,32.3813474319033
50,43,1,28.5260397011338
99,43,1,27.2009722495566
50,45,1,23.5372103648846
99,43,1,27.0851474626293
50,45,1,25.6939491880586
50,45,1,25.4150260347114
99,45,1,26.1267572107337
50,45,1,24.9275902182801
99,45,1,25.6216884280923
50,45,1,25.2439781027897
50,45,1,24.7308916520736
99,43,1,30.3180886028798
50,45,1,30.0891232321876
50,43,1,23.5607370473513
50,45,1,24.7407003576748
50,43,1,28.1769986773548
99,45,1,28.3177966758534
99,45,1,28.5405360323618
99,45,1,25.7253262723667
99,45,1,26.8673156432317
50,45,1,29.9900533868185
50,45,1,24.8903725292133
50,45,1,23.070556851588
99,45,1,26.0076786506851
99,45,1,26.9504868733913
99,45,1,28.3295775578618
50,45,1,32.3383954704763
99,45,1,26.7689085845304
99,45,1,26.3633506227065
50,43,1,25.1274581653775
50,45,1,25.8312886375745
99,45,1,28.0363375854738
50,45,1,23.9960051715977
99,45,1,25.6578709177876
50,45,1,27.7128572224036
50,45,1,29.6243287594972
50,45,1,25.3029305243475
50,45,1,26.4737342374056
